Dataset_Type,Dataset,Model,Method,Round,AUC,Spearman_PMI,Pearson_PMI,MSE_PMI,Spearman_Relevant,Pearson_Relevant,Spearman_Engaging,Pearson_Engaging
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Prompt,4,0.8647675,0.49993741304642886,0.6761069809493987,1.4520651679942167,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Prompt,4,0.8647911666666667,0.4992480526923898,0.6112828206458641,44.59126075488672,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Prompt,4,0.8464925,0.23125881104336643,0.6004461016969536,1.826949550846381,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Pair,4,0.8367174999999999,0.42504911778759996,0.5071552603561693,13.798436377945636,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Prompt,4,0.8521371666666667,0.42444220311922337,0.6131862360816831,5.092798811512505,,,,
Synthetic,diagonal,Phi-4-mini-instruct,Direct_MEEP,5,0.5954051034022683,0.10647331744653289,0.08125689137876287,5.87576104264346,,,,
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Pair,5,0.8542766666666666,0.4075646507608011,0.6727598002496005,1.3845018864429528,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Pair,5,0.8497095,0.33137110124470626,0.5936579297097483,31.631912150809335,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Pair,5,0.8274571666666667,0.14700792517481895,0.4244990375253709,8.645148369834734,,,,
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Prompt,5,0.8544984999999998,0.48122892559354613,0.6610535221447938,1.713191254073747,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Prompt,5,0.8573251666666666,0.486703063080231,0.6248029341352238,60.84275312018189,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Prompt,5,0.8386235,0.16763141116430116,0.5225631448209822,2.5041257093127385,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Pair,5,0.8285251666666666,0.39264524768236725,0.48762559173427095,15.750785745089505,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Prompt,5,0.8449681666666667,0.39779485561992084,0.6038401980429957,5.043362542634757,,,,
Synthetic,diagonal,Phi-4-mini-instruct,Direct_MEEP,1,0.5901890553441069,0.12026572002701653,0.13191607516123274,5.749250242010064,,,,
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Pair,1,0.8485323333333333,0.32606410461584096,0.6432447475014497,1.5060460753185472,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Pair,1,0.8549676666666667,0.3602054864485106,0.6020695009390392,33.297604061792676,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Pair,1,0.8093483333333333,0.06092243207044244,0.40210423426259856,11.397108315972902,,,,
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Prompt,1,0.8556773333333334,0.49289749530353205,0.6505777955462759,2.071825653678017,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Prompt,1,0.8604243333333332,0.4763335685958519,0.620516818322953,46.30925289919817,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Prompt,1,0.8391506666666667,0.28633928222012545,0.6115274749652893,1.9797635024905813,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Pair,1,0.8297960000000001,0.38011918349165447,0.4872176117015245,15.397855074774245,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Prompt,1,0.8444386666666667,0.43413905870041836,0.6064753408524304,5.208567069134386,,,,
Synthetic,diagonal,Phi-4-mini-instruct,Direct_MEEP,2,0.581974408883756,0.11315752382066992,0.15924525826036526,5.685175324951585,,,,
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Pair,2,0.8597526666666666,0.4352842039622972,0.6584695742165506,1.5780415465559576,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Pair,2,0.8558683333333333,0.3192223582219011,0.6261353896762407,17.15538616660874,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Pair,2,0.8202596666666666,0.23053622963559897,0.4708667466297984,7.703113906183964,,,,
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Prompt,2,0.8574811666666667,0.5025889599806289,0.6651469864275437,1.8687665930260808,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Prompt,2,0.8572571666666666,0.4832816660963505,0.628297480535562,29.93100150321504,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Prompt,2,0.8408335000000001,0.28517224796436125,0.5561897000082452,3.1104565744268804,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Pair,2,0.8255636666666666,0.366578640148526,0.49441334488959476,14.281021331902188,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Prompt,2,0.8401371666666666,0.40345476824470256,0.6400692309514399,5.216289337541424,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,3,0.6184608072048031,0.12174309459387746,0.1958692574739486,5.589775956095316,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,3,0.8801339999999999,0.5161182681731703,0.6318357617637487,2.657215313348742,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,3,0.8780619999999999,0.5344101092395954,0.5340175443633571,79.77963167606217,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,3,0.850158,0.3172449194768137,0.49100400594550586,9.27997550971677,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,3,0.8473888333333333,0.4629626530232801,0.6386586108445004,2.3095047297789586,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,3,0.8563808333333335,0.4813696594512891,0.653882139650065,15.467887311094678,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,3,0.8377885,0.2764928887453998,0.6135951930437347,2.3709510290742988,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,3,0.8469723333333332,0.37431250885748735,0.501152539842873,20.36330603782058,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,3,0.8397671666666666,0.36462347124963657,0.5852538194612612,5.054502827833505,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,4,0.6207975316877918,0.1750493201664128,0.16987252580889342,5.654643978704893,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,4,0.8821803333333333,0.5102359707562614,0.6367678682854748,3.44688888725407,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,4,0.8771923333333332,0.4606914073536985,0.5034357286378283,92.01727363912381,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,4,0.8530943333333334,0.3030343311591895,0.4673007304508937,13.169110129474454,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,4,0.8534113333333334,0.48086462099479704,0.6404106366483191,2.333414075054685,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,4,0.8566065,0.4915269245311132,0.6381179467215838,13.103189057457564,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,4,0.8393486666666667,0.27721408194872377,0.6391618786553843,1.8654931356548086,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,4,0.8519620000000001,0.40602053955020606,0.5192504899922779,21.040090896026623,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,4,0.844482,0.3905276271234397,0.5962088516900171,5.007990647087139,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,5,0.6314312416555407,0.17608973904723102,0.20659202048701225,5.563020114532989,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,5,0.8784063333333333,0.5015726658650478,0.6570060390207211,2.589054145526572,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,5,0.8690886666666666,0.486086971739176,0.525204552913623,76.69803799204587,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,5,0.8290546666666667,0.10558043668630344,0.38895677829882075,10.636709449845855,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,5,0.8449801666666668,0.5003094487979387,0.6633256460552498,1.5196198455696408,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,5,0.8531081666666666,0.4745345118068523,0.6177039738024763,11.824422167578893,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,5,0.8406948333333334,0.2174393588460878,0.5765761524864097,2.453155051162574,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,5,0.8487326666666668,0.39176738479164863,0.5078428608560227,19.855344955555548,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,5,0.8429911666666666,0.3993703799683871,0.591079461027513,4.856537943682911,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,1,0.6308862266806192,0.17508799392645588,0.22940309819628457,5.506190122990394,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,1,0.8778966666666665,0.49120997164802005,0.6179305217050464,3.241681850552244,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,1,0.8692323333333333,0.39553165353414027,0.5000449340190253,110.01705033986259,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,1,0.8455323333333333,0.2289901006223023,0.4721813606147926,9.498700246548818,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,1,0.8443661666666665,0.4766384899684707,0.6663294336706084,1.557721324144392,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,1,0.8472195,0.4422938789659198,0.6152173660062509,8.331114015502154,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,1,0.8336131666666666,0.2606999280338345,0.5727540589920282,3.1086354949655077,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,1,0.8464286666666667,0.38953942748453363,0.5192609651443146,19.352499920273182,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,1,0.8403215000000002,0.4090391471393551,0.5922364357749258,5.002875436645047,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,2,0.6273371600802273,0.19167468517993802,0.20039490767905557,5.5782526664163266,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,2,0.8773505,0.4710493498558295,0.5832160735334951,3.203864169058955,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,2,0.8698885000000001,0.48150842308198544,0.5017518641223814,84.14659622149628,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,2,0.8423668333333334,0.3950639653924289,0.5251203792608011,10.1324979542618,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,2,0.8484605,0.4686863880263248,0.6265708927349639,2.746067090329351,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,2,0.8571081666666667,0.487694540547801,0.643990614233834,13.520384813740215,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,2,0.8366163333333333,0.2522622889589496,0.588980790717153,2.1994040780432242,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,2,0.8448638333333334,0.3975971962612729,0.5301297265908342,18.65113104444522,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,2,0.8359081666666667,0.3586374874617979,0.5871559409028874,5.2171795963675045,,,,
Synthetic,block,Qwen3-1.7B,Direct_MEEP,3,0.5118477049601904,-0.011081841295819957,0.09894712446263723,2.9526598841250378,,,,
Synthetic,block,Qwen3-1.7B,PMI_Pair,3,0.8461273333333333,0.38533177590595347,0.7801826230175598,0.600788544640603,,,,
Synthetic,block,Qwen3-1.7B,MINE_Pair,3,0.8419393333333333,0.39108995591314966,0.5926782521337596,22.853598909438666,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Pair,3,0.8120795,0.04483855207590631,0.3721250306145873,11.95860824604851,,,,
Synthetic,block,Qwen3-1.7B,PMI_Prompt,3,0.8217163333333333,0.27109227238267297,0.6684513165956038,0.4792723715922973,,,,
Synthetic,block,Qwen3-1.7B,MINE_Prompt,3,0.8255383333333332,0.27947514278461943,0.5765860766873793,21.513453957681158,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Prompt,3,0.7996179999999999,0.23723886399075245,0.4620330137940822,8.202597538806964,,,,
Synthetic,block,Qwen3-1.7B,KDE_Pair,3,0.8277953333333334,0.41220716826095644,0.6214652094605471,3.6852311429961753,,,,
Synthetic,block,Qwen3-1.7B,KDE_Prompt,3,0.8201966666666666,0.27926111348208593,0.5685522831105152,2.690530708176116,,,,
Synthetic,block,Qwen3-1.7B,Direct_MEEP,4,0.5220872253766138,-0.05856207929486931,-0.007286169529197003,3.1269659740158886,,,,
Synthetic,block,Qwen3-1.7B,PMI_Pair,4,0.8485590000000001,0.42806761822305917,0.7765128018209294,0.9469118036306754,,,,
Synthetic,block,Qwen3-1.7B,MINE_Pair,4,0.8470246666666668,0.4428460604744373,0.6577622535558582,23.88006108315116,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Pair,4,0.8065176666666666,0.09350016202914693,0.4133524640759283,10.037251536243097,,,,
Synthetic,block,Qwen3-1.7B,PMI_Prompt,4,0.8160806666666666,0.24935571033619613,0.5865429779222654,1.2629057465283366,,,,
Synthetic,block,Qwen3-1.7B,MINE_Prompt,4,0.8174718333333334,0.22816542208057297,0.5621250587388923,16.969982594086055,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Prompt,4,0.7996045,0.2629163326066903,0.4838273357287968,10.648201295174363,,,,
Synthetic,block,Qwen3-1.7B,KDE_Pair,4,0.8236233333333333,0.38531712212295366,0.5984411943552741,3.630063326093091,,,,
Synthetic,block,Qwen3-1.7B,KDE_Prompt,4,0.8085055,0.23666032185031377,0.5422756300773515,2.6866567921106386,,,,
Synthetic,block,Qwen3-1.7B,Direct_MEEP,5,0.5322502697356589,-0.036762723770144,0.05807897627325719,3.0260369001812455,,,,
Synthetic,block,Qwen3-1.7B,PMI_Pair,5,0.8491343333333333,0.4719164814211399,0.796449643790584,0.5802342838993831,,,,
Synthetic,block,Qwen3-1.7B,MINE_Pair,5,0.846082,0.4177737380441319,0.7002651574258909,24.08357546654227,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Pair,5,0.794639,0.2981438930565089,0.44028180598953953,11.15205807908389,,,,
Synthetic,block,Qwen3-1.7B,PMI_Prompt,5,0.8298821666666667,0.29320455981287225,0.666118752230278,0.6149541828374036,,,,
Synthetic,block,Qwen3-1.7B,MINE_Prompt,5,0.8313791666666667,0.29225734892574123,0.6038745700270837,1.4466119871248142,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Prompt,5,0.7832104999999999,0.33492900721024066,0.4432748317539197,4.1328866858611155,,,,
Synthetic,block,Qwen3-1.7B,KDE_Pair,5,0.8277136666666667,0.3929811046827143,0.6118842386753909,3.6070519634061147,,,,
Synthetic,block,Qwen3-1.7B,KDE_Prompt,5,0.8172148333333333,0.25967029758981447,0.5676905936924974,2.6268033535398048,,,,
Synthetic,block,Qwen3-1.7B,Direct_MEEP,1,0.5314877400514686,-0.034443649930903875,0.018797977244472717,3.091150246115361,,,,
Synthetic,block,Qwen3-1.7B,PMI_Pair,1,0.8494968333333334,0.43804916863203136,0.7748380085910703,0.7866781678162,,,,
Synthetic,block,Qwen3-1.7B,MINE_Pair,1,0.8459536666666665,0.38111494565568843,0.6347122358568286,22.604103381788548,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Pair,1,0.7799051666666665,0.1888384129209718,0.3999490108183403,10.01414893578428,,,,
Synthetic,block,Qwen3-1.7B,PMI_Prompt,1,0.8227556666666667,0.2746234736089937,0.6384372947614253,0.6565877534883927,,,,
Synthetic,block,Qwen3-1.7B,MINE_Prompt,1,0.8269658333333333,0.2974029465520261,0.5884822106330566,15.587402645883715,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Prompt,1,0.799446,0.26269343896691744,0.4975064156085903,2.1577189172349716,,,,
Synthetic,block,Qwen3-1.7B,KDE_Pair,1,0.8310621666666668,0.4201952396509646,0.6392116829265497,3.4809894844751934,,,,
Synthetic,block,Qwen3-1.7B,KDE_Prompt,1,0.81258,0.27755793557981095,0.5533274530161193,2.691964300904358,,,,
Synthetic,block,Qwen3-1.7B,Direct_MEEP,2,0.5091652429230564,-0.009429933171849857,0.01479171113492194,3.0926319926233012,,,,
Synthetic,block,Qwen3-1.7B,PMI_Pair,2,0.8532633333333334,0.4327315570129853,0.7860318526790435,0.581960266088073,,,,
Synthetic,block,Qwen3-1.7B,MINE_Pair,2,0.8517285,0.47681961919594357,0.6543002343375453,26.534908211835702,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Pair,2,0.7921788333333334,0.22924572107421107,0.42238154032664077,7.32683082118522,,,,
Synthetic,block,Qwen3-1.7B,PMI_Prompt,2,0.8275168333333334,0.27328671233520996,0.6831527591428799,0.44705187773754596,,,,
Synthetic,block,Qwen3-1.7B,MINE_Prompt,2,0.8295571666666667,0.26886432691695256,0.5581964154465193,6.76812015425681,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Prompt,2,0.7852568333333333,0.277973418356843,0.43310463620981016,3.0095441081093877,,,,
Synthetic,block,Qwen3-1.7B,KDE_Pair,2,0.8345451666666667,0.3913118706408658,0.6221217668658376,3.4321235084331265,,,,
Synthetic,block,Qwen3-1.7B,KDE_Prompt,2,0.8172421666666667,0.25444962335117843,0.5187144675378752,2.6914043322936925,,,,
Synthetic,block,Qwen3-4B,Direct_MEEP,3,0.5850370700577167,-0.0351701389428721,0.12068049764179334,2.9278701008039354,,,,
Synthetic,block,Qwen3-4B,PMI_Pair,3,0.8532523333333334,0.49059528661632074,0.8244362748868499,0.42780119468315514,,,,
Synthetic,block,Qwen3-4B,MINE_Pair,3,0.851188,0.4615307342347918,0.7040194440239381,22.774758370007497,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Pair,3,0.8288746666666666,0.2944856856420746,0.5118565174391059,11.86233273205102,,,,
Synthetic,block,Qwen3-4B,PMI_Prompt,3,0.8418518333333334,0.37954374907431204,0.7651180086354173,0.44777523009681225,,,,
Synthetic,block,Qwen3-4B,MINE_Prompt,3,0.8443001666666666,0.32973967553242284,0.7811802729785061,0.375660788618681,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Prompt,3,0.8329345,0.04832563905018349,0.6128347524248661,0.8166343948287409,,,,
Synthetic,block,Qwen3-4B,KDE_Pair,3,0.8240136666666665,0.4000865775319351,0.6574344677275923,5.516317990508159,,,,
Synthetic,block,Qwen3-4B,KDE_Prompt,3,0.8358198333333333,0.33224541822421355,0.6340875108877374,2.1560879524800294,,,,
Synthetic,block,Qwen3-4B,Direct_MEEP,4,0.5861092372027809,0.010530959446493765,0.09077182383133298,2.988850053096146,,,,
Synthetic,block,Qwen3-4B,PMI_Pair,4,0.8489203333333334,0.3995143533320399,0.8175564497931564,0.44005535476072294,,,,
Synthetic,block,Qwen3-4B,MINE_Pair,4,0.8492006666666667,0.3844273654125643,0.7381568694999167,16.569984354050895,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Pair,4,0.8363383333333333,0.3361314411516105,0.5639998205342178,5.796777722068336,,,,
Synthetic,block,Qwen3-4B,PMI_Prompt,4,0.833012,0.3472113198983568,0.772902357484274,0.3790086362778248,,,,
Synthetic,block,Qwen3-4B,MINE_Prompt,4,0.8347163333333333,0.3304846882289914,0.7189673030217314,0.7565141715363294,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Prompt,4,0.8230323333333331,0.06762597933439653,0.6614307480339777,0.8826767538001054,,,,
Synthetic,block,Qwen3-4B,KDE_Pair,4,0.8256463333333335,0.3767414745227815,0.622582657131022,5.282451581561767,,,,
Synthetic,block,Qwen3-4B,KDE_Prompt,4,0.8245933333333332,0.3340125862745313,0.6271254602044538,2.0632455449647304,,,,
Synthetic,block,Qwen3-4B,Direct_MEEP,5,0.5918276123423645,-0.028849098335905685,0.0768720325409882,2.981593806129617,,,,
Synthetic,block,Qwen3-4B,PMI_Pair,5,0.8516889999999999,0.5204631185145715,0.8314287131995551,0.4367791765552797,,,,
Synthetic,block,Qwen3-4B,MINE_Pair,5,0.8451096666666666,0.39053114025851865,0.7307097846119811,20.13175582317602,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Pair,5,0.8331850000000001,0.3072892298908563,0.5677317026674813,2.6815413435930004,,,,
Synthetic,block,Qwen3-4B,PMI_Prompt,5,0.8430226666666667,0.39783706223312104,0.8005103211872505,0.2969956256221189,,,,
Synthetic,block,Qwen3-4B,MINE_Prompt,5,0.8415703333333334,0.35336090568389256,0.7603136532407703,1.6779558897685733,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Prompt,5,0.8285036666666666,0.057013662277454545,0.6358430653896257,0.7762985606964518,,,,
Synthetic,block,Qwen3-4B,KDE_Pair,5,0.8172363333333332,0.38260948562344255,0.6329958614303302,5.6050954422317485,,,,
Synthetic,block,Qwen3-4B,KDE_Prompt,5,0.8287106666666666,0.2974951930717849,0.639921358213437,2.0445516608931893,,,,
Synthetic,block,Qwen3-4B,Direct_MEEP,1,0.5876981676075821,-0.07928835334287472,0.03520314037402363,3.063142460314125,,,,
Synthetic,block,Qwen3-4B,PMI_Pair,1,0.8519878333333332,0.4241829811695739,0.8226106304323676,0.40244853013263093,,,,
Synthetic,block,Qwen3-4B,MINE_Pair,1,0.8519095,0.49076360692834997,0.7260206165565312,29.29290490521455,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Pair,1,0.8119124999999999,0.2629277381220447,0.4624465369053427,6.132102984925128,,,,
Synthetic,block,Qwen3-4B,PMI_Prompt,1,0.8404461666666667,0.3785528290979439,0.759634447597403,0.4138065759148178,,,,
Synthetic,block,Qwen3-4B,MINE_Prompt,1,0.8379256666666668,0.30126213994664003,0.738977619947126,7.079629550133755,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Prompt,1,0.8307375000000001,0.08178092028677991,0.661677100777753,0.9065713699866067,,,,
Synthetic,block,Qwen3-4B,KDE_Pair,1,0.8285214999999999,0.40422799470149867,0.6599580259151279,5.243116001292792,,,,
Synthetic,block,Qwen3-4B,KDE_Prompt,1,0.8352128333333333,0.3274609763787756,0.6524690693237529,2.039800882101581,,,,
Synthetic,block,Qwen3-4B,Direct_MEEP,2,0.5964088934369922,-0.015640397182330706,0.15470002804190844,2.860846481016347,,,,
Synthetic,block,Qwen3-4B,PMI_Pair,2,0.8532925,0.4497873611196393,0.8104274357876607,0.5097937958621243,,,,
Synthetic,block,Qwen3-4B,MINE_Pair,2,0.8505941666666667,0.376627126974309,0.6568722812408228,23.106869265188042,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Pair,2,0.8163491666666667,0.2864544639547752,0.5044420417963491,6.2925559194459995,,,,
Synthetic,block,Qwen3-4B,PMI_Prompt,2,0.843866,0.3773810009745185,0.7860797757638796,0.31583027063143654,,,,
Synthetic,block,Qwen3-4B,MINE_Prompt,2,0.8427255,0.3350083227809244,0.7097878050868422,0.5082596056788203,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Prompt,2,0.8327208333333331,0.07208729927842637,0.6223673279434306,0.8664573896666543,,,,
Synthetic,block,Qwen3-4B,KDE_Pair,2,0.8311078333333333,0.3727873254864358,0.6330565635390214,5.682920334466563,,,,
Synthetic,block,Qwen3-4B,KDE_Prompt,2,0.8452875000000001,0.32814730187908075,0.6368097841059314,1.9892062782278668,,,,
Synthetic,block,Qwen3-0.6B,Direct_MEEP,3,0.5086746704331452,-0.03302307004382587,-0.009714007037671585,3.150742565857912,,,,
Synthetic,block,Qwen3-0.6B,PMI_Pair,3,0.845479,0.43177196032145193,0.6641125602015562,2.7318003432093247,,,,
Synthetic,block,Qwen3-0.6B,MINE_Pair,3,0.839643,0.3440691523571044,0.46603382878625527,70.38225633257879,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Pair,3,0.7984249999999999,0.21944291275893302,0.3793880151939439,21.14598091993562,,,,
Synthetic,block,Qwen3-0.6B,PMI_Prompt,3,0.7881803333333334,0.24404816745826796,0.49475116377212786,1.23871152605604,,,,
Synthetic,block,Qwen3-0.6B,MINE_Prompt,3,0.8161413333333334,0.23491356901510255,0.5453959848434474,1.1389411340564457,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Prompt,3,0.7710513333333334,-0.1067959193844505,0.3422856057934175,32.516983547237665,,,,
Synthetic,block,Qwen3-0.6B,KDE_Pair,3,0.8451693333333333,0.46843169592669054,0.7518029131037126,1.7240537071731405,,,,
Synthetic,block,Qwen3-0.6B,KDE_Prompt,3,0.791688,0.1437587203749782,0.39351193329786816,4.2977034028937595,,,,
Synthetic,block,Qwen3-0.6B,Direct_MEEP,4,0.5125623426629898,-0.04175764911492917,0.028799766500635062,3.067991473201307,,,,
Synthetic,block,Qwen3-0.6B,PMI_Pair,4,0.8445833333333332,0.3570212348944221,0.6537315127630721,2.0396779739180726,,,,
Synthetic,block,Qwen3-0.6B,MINE_Pair,4,0.8358196666666666,0.37296149406649765,0.5873282752692962,128.74074232249612,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Pair,4,0.815849,0.2828434243426526,0.49848918091321515,12.273472580008653,,,,
Synthetic,block,Qwen3-0.6B,PMI_Prompt,4,0.7773446666666668,0.22312175907084322,0.4794084732610617,1.8052713679489465,,,,
Synthetic,block,Qwen3-0.6B,MINE_Prompt,4,0.8095884999999999,0.22601184562542642,0.544898083651648,41.24891297707592,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Prompt,4,0.7802358333333334,-0.09982303635489896,0.3721241106910425,17.636483358698694,,,,
Synthetic,block,Qwen3-0.6B,KDE_Pair,4,0.845797,0.40542946696171295,0.7527216075963995,1.6269444735828518,,,,
Synthetic,block,Qwen3-0.6B,KDE_Prompt,4,0.7819811666666665,0.1298517207814794,0.3800821184306664,4.2450179942727395,,,,
Synthetic,block,Qwen3-0.6B,Direct_MEEP,5,0.5088763011141435,-0.05261845607705173,0.03743004728907833,3.0545199297596053,,,,
Synthetic,block,Qwen3-0.6B,PMI_Pair,5,0.8445475,0.46796955524399786,0.6884185042790449,1.95968325433597,,,,
Synthetic,block,Qwen3-0.6B,MINE_Pair,5,0.8425108333333334,0.454959548223768,0.424183905715464,90.61736038871382,,,,
