Dataset_Type,Dataset,Model,Method,AUC_mean,AUC_std,Spearman_PMI_mean,Spearman_PMI_std,Pearson_PMI_mean,Pearson_PMI_std,MSE_PMI_mean,MSE_PMI_std,Spearman_Relevant_mean,Spearman_Relevant_std,Pearson_Relevant_mean,Pearson_Relevant_std,Spearman_Engaging_mean,Spearman_Engaging_std,Pearson_Engaging_mean,Pearson_Engaging_std
Synthetic,block,Phi-4-mini-instruct,PMI_Prompt,0.8440903333333333,0.0041805708026669665,0.4011912277194492,0.025810176400632667,0.8022973176039343,0.01689444402281729,0.3504190667111453,0.07013153102113172,,,,,,,,
Synthetic,block,Qwen3-0.6B,Direct_MEEP,0.5096797000198159,0.002214789404685373,-0.043497193258470415,0.011815433236901348,-0.0019027449737126529,0.043297192856417054,3.119383120210339,0.0790667841624294,,,,,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Pair,0.8046690333333334,0.006887677016680699,0.2357533961584425,0.07038528086413755,0.4426577303341987,0.05745948649253496,16.351406103982846,3.165512362720973,,,,,,,,
Synthetic,block,Qwen3-0.6B,InfoNCE_Prompt,0.7784806666666666,0.004827755087051884,-0.060041612431912326,0.04665112355693569,0.3698888055803361,0.016406046206259853,12.088793504144732,13.000051348716205,,,,,,,,
Synthetic,block,Qwen3-0.6B,KDE_Pair,0.8468196333333333,0.001962702598884132,0.43965919814071963,0.02509813581465582,0.7581884825163364,0.0070036885494120255,1.6456989432717033,0.0523063369749974,,,,,,,,
Synthetic,block,Qwen3-0.6B,KDE_Prompt,0.7938688666666666,0.008097885875852688,0.13716523410508316,0.0054600143782137095,0.3899595317098896,0.008595682334501977,4.268423601250191,0.019414256403024903,,,,,,,,
Synthetic,block,Qwen3-0.6B,MINE_Pair,0.8412456333333334,0.004008506686133637,0.3779198574297599,0.04753222198644929,0.46966145070460996,0.07108514582755425,89.25687615782658,23.24241351947049,,,,,,,,
Synthetic,block,Qwen3-0.6B,MINE_Prompt,0.8158650666666667,0.004506128284841072,0.21351211293695727,0.02047303598286717,0.5330375585186069,0.011704258545703403,14.253166975156239,16.472964449752837,,,,,,,,
Synthetic,block,Qwen3-0.6B,PMI_Pair,0.8450900333333333,0.0010339409194919827,0.44702280584124016,0.07769518045894923,0.6524290675059505,0.026859198574090467,2.5746551239169184,0.9118804040964107,,,,,,,,
Synthetic,block,Qwen3-0.6B,PMI_Prompt,0.7815651666666666,0.004939257121943174,0.23749349141434548,0.013381393939194672,0.4698251657006075,0.018695329360781693,1.286729769898771,0.4242117026411261,,,,,,,,
Synthetic,block,Qwen3-1.7B,Direct_MEEP,0.5213676366093976,0.01073421533828809,-0.030056045492717405,0.020385543307273733,0.036665923917218415,0.04203271932093151,3.0578889994121665,0.06923282721991657,,,,,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Pair,0.7970640333333333,0.012639304702109931,0.17091334823134902,0.10222431318640161,0.40961797036500724,0.02557506249500897,10.097779523669,1.750928413066092,,,,,,,,
Synthetic,block,Qwen3-1.7B,InfoNCE_Prompt,0.7934271666666667,0.008423877428509766,0.27515021222628877,0.0364814478817908,0.4639492466190398,0.02694306676494157,5.630189709037361,3.638869172904604,,,,,,,,
Synthetic,block,Qwen3-1.7B,KDE_Pair,0.8289479333333334,0.004092745707346132,0.40040250107169095,0.014969869838578724,0.6186248184567199,0.014974391102702003,3.5670918850807403,0.10624168271996867,,,,,,,,
Synthetic,block,Qwen3-1.7B,KDE_Prompt,0.8151478333333333,0.004606077487346946,0.26151985837064073,0.01763078066773107,0.5501120854868717,0.020655531182585,2.6774718974049216,0.028400434275044725,,,,,,,,
Synthetic,block,Qwen3-1.7B,MINE_Pair,0.8465456333333332,0.003495531429951404,0.42192886385667017,0.0390019338259197,0.6479436266619765,0.03906304455967379,23.99124941055127,1.5580043172204783,,,,,,,,
Synthetic,block,Qwen3-1.7B,MINE_Prompt,0.8261824666666666,0.005368845200164822,0.27323303745198246,0.02754654424307558,0.5778528663065863,0.01887761089603228,12.45711426780651,8.151346344861706,,,,,,,,
Synthetic,block,Qwen3-1.7B,PMI_Pair,0.8493161666666668,0.0025684522522761107,0.4312193202390338,0.030906279976454863,0.7828029859798373,0.008754005271523967,0.6993146132149869,0.16324545413465796,,,,,,,,
Synthetic,block,Qwen3-1.7B,PMI_Prompt,0.8235903333333333,0.005376062844529805,0.27231254569518903,0.015582610492275934,0.6485406201304904,0.0382400691413755,0.6921543864367952,0.33104983154969925,,,,,,,,
Synthetic,block,Qwen3-4B,Direct_MEEP,0.5894161961294873,0.004684471375821871,-0.029683405671497888,0.03280949707581414,0.09564550448600932,0.04512112317464103,2.9644605802720343,0.07533467331488096,,,,,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Pair,0.8253319333333333,0.010678643926990205,0.2974577117522722,0.026993237925263695,0.5220953238684993,0.04419591390016986,6.553062140416697,3.3164010507862507,,,,,,,,
Synthetic,block,Qwen3-4B,InfoNCE_Prompt,0.8295857666666666,0.004076995722274539,0.06536670004544817,0.013037143311367926,0.6388305989139307,0.02229617719448765,0.8497276937957118,0.0526396495671961,,,,,,,,
Synthetic,block,Qwen3-4B,KDE_Pair,0.8253051333333333,0.005265600128559821,0.3872905715732187,0.014090371109594827,0.6412055151486188,0.016550303842467282,5.4659802700122055,0.19512891288071574,,,,,,,,
Synthetic,block,Qwen3-4B,KDE_Prompt,0.8339248333333333,0.007883917000063526,0.3238722951656772,0.014998670971507835,0.6380826365470625,0.009327261671819133,2.0585784637334794,0.061015840022326906,,,,,,,,
Synthetic,block,Qwen3-4B,MINE_Pair,0.8496003999999999,0.002700299120776529,0.4207759947617068,0.051827384780386586,0.711155799186638,0.03290139368286421,22.3752545435274,4.671273873792779,,,,,,,,
Synthetic,block,Qwen3-4B,MINE_Prompt,0.8402476,0.0038826277767483475,0.32997114643457426,0.01868808671829935,0.7418453308549953,0.029358258997134706,2.079604001147232,2.840980863795282,,,,,,,,
Synthetic,block,Qwen3-4B,PMI_Pair,0.8518283999999999,0.0017799492993715775,0.4569086201504291,0.048963627828244434,0.821291900819918,0.007848109582791024,0.4433756103987826,0.03994840648008326,,,,,,,,
Synthetic,block,Qwen3-4B,PMI_Prompt,0.8404397333333333,0.004346726876180664,0.3761051922556505,0.01821107025624334,0.7768489821336448,0.01654235700778663,0.37068326770860205,0.06385691431227329,,,,,,,,
Synthetic,block,Qwen3-8B,Direct_MEEP,0.6934597325246719,0.009527357897993046,0.04124224368855408,0.02971950583365851,0.19068239900373968,0.03489314361511265,2.7889547463256306,0.07709117056928617,,,,,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Pair,0.8296152666666666,0.009181425077447314,0.25959538101826035,0.035954135009712146,0.5851565629166702,0.045172527363410896,4.250411007548735,0.7952272951762562,,,,,,,,
Synthetic,block,Qwen3-8B,InfoNCE_Prompt,0.8302958,0.0052545973989450954,0.1220019048666279,0.0335374409832027,0.7498396154804687,0.010958789773114751,0.7024562618850639,0.26159544282424163,,,,,,,,
Synthetic,block,Qwen3-8B,KDE_Pair,0.8155633333333334,0.006702708732088998,0.3447341656932744,0.01669171542684848,0.5658531033288242,0.0160757051168423,14.837465674248216,0.45264946053988997,,,,,,,,
Synthetic,block,Qwen3-8B,KDE_Prompt,0.8333366333333334,0.005417993325228662,0.34925710244877745,0.01888405004895494,0.6315621101616178,0.023603600645747586,2.532765106735476,0.10380479601625932,,,,,,,,
Synthetic,block,Qwen3-8B,MINE_Pair,0.8480675333333334,0.0018195647655719854,0.447178833455468,0.05679863860706877,0.7838509596936799,0.013880859366197856,10.724115591287088,2.270508282220026,,,,,,,,
Synthetic,block,Qwen3-8B,MINE_Prompt,0.8447023666666666,0.004020780110874019,0.4116060600806934,0.021569301961455428,0.8075438226958285,0.01913675112486549,0.39824069451421285,0.0750617250716774,,,,,,,,
Synthetic,block,Qwen3-8B,PMI_Pair,0.8480789333333334,0.002011401979963215,0.4329526686041875,0.03594506814281134,0.822664508565276,0.010376139938218431,0.4056588350599971,0.03958707103053911,,,,,,,,
Synthetic,block,Qwen3-8B,PMI_Prompt,0.8418134666666667,0.0036786556900735776,0.4247582612744707,0.021989995928164637,0.8107234472330294,0.009993149023661543,0.33660507067434087,0.04726532642001298,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,0.6354082671502896,0.006133507599830028,0.06237909408016758,0.02115791548141196,0.12842724986936632,0.027480396212877647,2.8930981915278444,0.0496941998466326,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,0.8265308666666666,0.011487423159820454,0.475916389496262,0.05675552644038297,0.5674363938076188,0.027276454631040503,6.670232911566184,1.709399958958949,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,0.8268927999999999,0.004546028888858221,0.23510368516621752,0.04609302881147834,0.6391796109095914,0.06099526608137649,3.618402366537498,3.8597561004035703,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,0.8329486666666666,0.0031832873840488027,0.43362904827628085,0.024293302304139286,0.6585601305273548,0.019645622187877777,9.181428396801666,0.35457564021974697,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,0.8354602666666666,0.005231849190561382,0.365462695090616,0.028522212459214644,0.6639388589198243,0.017074866864072055,1.986493918072581,0.06480823240826884,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,0.8553461666666667,0.0037706463728974324,0.523144081700414,0.06474287745379727,0.692376794113234,0.023006465174508425,30.59529128479114,5.305689260818437,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,0.8410216333333332,0.0027707373552299775,0.39156686127503726,0.03860531419637073,0.7520432110887378,0.01421537327008407,1.0549523945240227,1.1298750010070975,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,0.8568603666666667,0.0009849781258146582,0.5548826429998479,0.020595995558600075,0.8278886114847313,0.00736648406114733,0.6321805964351702,0.059379700293772375,,,,,,,,
Synthetic,block,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,0.8411760666666666,0.0036141793801175164,0.4058905455479138,0.0374389041476471,0.7712539961746157,0.016986465277978702,0.4043353674659797,0.10642156949348502,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,Direct_MEEP,0.5900787902438381,0.005753917410445393,0.10622520043188302,0.015440649389469246,0.11970989596288786,0.03369947445505975,5.780593597082174,0.08293187392708451,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Pair,0.8151955666666666,0.009013540093011915,0.1336293815542556,0.07567512232583595,0.4229608679705564,0.034773516668486944,8.86850171727651,1.854427024024916,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,InfoNCE_Prompt,0.8412006,0.0031253521437147195,0.23724738670930004,0.0501186995229295,0.561462766959983,0.0435343501670131,2.785598186874201,1.0857385469873437,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Pair,0.8295922333333333,0.004276885611763642,0.3869318805033643,0.023579359118005783,0.48834722093390875,0.015185453940699215,15.130198495913145,1.075002594115317,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,KDE_Prompt,0.8450376,0.0043910386704692035,0.40749350816914864,0.02235537170678861,0.6092348839267993,0.02069011273653937,5.166578262944208,0.09479829938461919,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Pair,0.8564246666666666,0.005981702320642289,0.3903194591308476,0.07687930725797316,0.6153189357784867,0.016409600648792617,26.24878735453381,6.751490345356595,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,MINE_Prompt,0.8601620000000001,0.003110726049583248,0.4727893422138297,0.0315303134674497,0.6177425274329241,0.010058879370927299,44.49576944602659,11.138660922148935,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Pair,0.8554779333333332,0.006505668445671028,0.38326538945506533,0.05186481059622214,0.660449853443447,0.011982698498077538,1.523098876084363,0.18340165560663554,,,,,,,,
Synthetic,diagonal,Phi-4-mini-instruct,PMI_Prompt,0.8583228,0.00401924862450134,0.48982421685630967,0.012745270310498692,0.6635701886783345,0.009175247637799198,1.7279401989219292,0.25103981049381624,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,Direct_MEEP,0.5375382637113193,0.007982828850228637,0.006398577390826955,0.01838031561957735,0.02050645942659668,0.022459269065890013,6.021031588599854,0.054068986606088026,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,InfoNCE_Pair,0.8328727,0.007956132447329203,0.26251207157207856,0.033243950789544244,0.4403843419132173,0.026865087758639113,14.998420578476336,2.4264417349355893,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,InfoNCE_Prompt,0.7870922333333333,0.009074438195496668,0.0866953752753213,0.03028761255714669,0.38692356181207205,0.026183368057810994,8.499718704748418,6.520563875412526,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,KDE_Pair,0.8370443000000002,0.002455947897452174,0.2804585138868319,0.019196351509312225,0.4700788274178418,0.021945562755959967,5.1795141609949,0.04758150286980005,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,KDE_Prompt,0.7698674333333334,0.004645332042611232,0.2580349537382839,0.015842818613859735,0.38096390052545037,0.009744386455075698,8.335618797913217,0.04094313810767534,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,MINE_Pair,0.8433614,0.005228582608285553,0.4054975245727902,0.029979700856151783,0.42306544844520433,0.09775089730900839,180.8929357912514,56.69056204379013,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,MINE_Prompt,0.8241499000000001,0.004356461852173729,0.36713693214407417,0.036901397921148785,0.5184302431779918,0.024845226192844405,58.64540408258733,91.3877825595797,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,PMI_Pair,0.8259378333333333,0.06859348475063877,0.35103100539257287,0.2598458742643334,0.4383809289803353,0.23710733337160875,7.045399934517254,2.866181346466037,,,,,,,,
Synthetic,diagonal,Qwen3-0.6B,PMI_Prompt,0.8098449333333333,0.0031384478351390134,0.36583539624962563,0.007727133841413945,0.5245902317001829,0.011993356057386165,3.2103082340946556,0.933904772356055,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,Direct_MEEP,0.5431195278109965,0.011236827069357642,0.05264027315483286,0.013472423491328787,0.04841916364624416,0.023933012577712912,5.926092275549121,0.08202655563148063,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,InfoNCE_Pair,0.8276654666666667,0.01799450289803037,0.25201388068793157,0.08987287301842144,0.43312700691394823,0.05361083448205824,9.664564420291303,2.0870897837806255,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,InfoNCE_Prompt,0.8186421666666666,0.005316668449581659,0.2967390699152377,0.03191626092339071,0.5445735849506915,0.030395821383487974,9.88371540770654,8.883123110961114,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,KDE_Pair,0.830462,0.005060755851813664,0.3131784355698556,0.012517048282223173,0.40256958477189153,0.015423686386430806,7.368253110339123,0.3439424440951482,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,KDE_Prompt,0.8018923000000001,0.0018994940898097576,0.22170376643450904,0.015466356784375735,0.39156468967658997,0.009026105307177238,6.75612135816074,0.08576698988568113,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,MINE_Pair,0.8558769333333334,0.006389009910254766,0.4889950507525077,0.04915478976216275,0.4686412324265013,0.03254010992983695,67.40406600721181,22.711720017815043,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,MINE_Prompt,0.8395752,0.004523646027327418,0.45917904810723426,0.008724353656654787,0.5885938917410856,0.020650220127581706,52.90773830681176,11.389706882934846,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,PMI_Pair,0.8634085333333333,0.004207344948948784,0.4574361671140765,0.03798427983810398,0.5712545701798362,0.018140428835374183,2.9242217892110616,0.13906664212686293,,,,,,,,
Synthetic,diagonal,Qwen3-1.7B,PMI_Prompt,0.8322953333333333,0.004109150633714413,0.46808758442610154,0.016188808986353474,0.6083234456692406,0.007765377117936102,2.545478161564534,0.7621315892262208,,,,,,,,
Synthetic,diagonal,Qwen3-4B,Direct_MEEP,0.556960330200858,0.01750877053109361,0.011953128826482307,0.04442466714273069,0.05006761695036668,0.03545908498120996,5.947955953235531,0.16110715854783347,,,,,,,,
Synthetic,diagonal,Qwen3-4B,InfoNCE_Pair,0.8406951666666667,0.007230466229972839,0.28485369027629115,0.07574334115212009,0.48824018874213,0.013877379066784505,7.36105661537361,1.3026767524199823,,,,,,,,
Synthetic,diagonal,Qwen3-4B,InfoNCE_Prompt,0.8289977666666667,0.006450759492967611,0.20152194242143984,0.01775335738569765,0.5492170287656696,0.01521819126852194,4.61192140569379,1.8410395734916003,,,,,,,,
Synthetic,diagonal,Qwen3-4B,KDE_Pair,0.8358363000000001,0.004800119031220899,0.3644512080048482,0.012095871505211419,0.4908079677666886,0.008670904838253477,9.930929200687697,0.1874600894943911,,,,,,,,
Synthetic,diagonal,Qwen3-4B,KDE_Prompt,0.8328447000000001,0.0033840895447996054,0.3818883224717578,0.020576637224017754,0.5433681651659633,0.007046516800576769,5.641636993730049,0.08039511073482226,,,,,,,,
Synthetic,diagonal,Qwen3-4B,MINE_Pair,0.8627915999999999,0.005010505622356465,0.46359359375021103,0.05695187751786049,0.533272833886534,0.03382431384657306,51.172939393864354,10.705491948909309,,,,,,,,
Synthetic,diagonal,Qwen3-4B,MINE_Prompt,0.8542413,0.0019725137635063835,0.4452553194696467,0.021983265049676307,0.6106875464180307,0.013835045475773732,26.183478060880145,9.450895314384924,,,,,,,,
Synthetic,diagonal,Qwen3-4B,PMI_Pair,0.8686103666666666,0.002839168768710701,0.4287361645494664,0.06446088091678534,0.6191583972802424,0.027092612041648992,2.106013505886253,0.3531438934833785,,,,,,,,
Synthetic,diagonal,Qwen3-4B,PMI_Prompt,0.8469358666666666,0.0027720387488273197,0.45781108572692053,0.008560045066191586,0.6294159603288905,0.006622987366783172,1.9420400365240105,0.25722282097225524,,,,,,,,
Synthetic,diagonal,Qwen3-8B,Direct_MEEP,0.6762877564511737,0.004446281029064957,0.20667405154332585,0.013031859134084889,0.32117022785218224,0.029395015878510018,5.231465841407635,0.06730827694541085,,,,,,,,
Synthetic,diagonal,Qwen3-8B,InfoNCE_Pair,0.8202368999999999,0.007679184400956193,0.12714173407085042,0.06766568043804164,0.4346417074431617,0.04156254543416244,12.138410745076087,1.771318576890377,,,,,,,,
Synthetic,diagonal,Qwen3-8B,InfoNCE_Prompt,0.8382178666666666,0.004286808307341167,0.26395292670322557,0.02220515991002511,0.5983649596627585,0.036478672631240404,2.3965820542466396,1.458564511659801,,,,,,,,
Synthetic,diagonal,Qwen3-8B,KDE_Pair,0.8180493666666667,0.003965965446423153,0.32630896512696683,0.015442544628765304,0.41918449015012305,0.013519930596654205,25.170644983940065,1.1841045580205403,,,,,,,,
Synthetic,diagonal,Qwen3-8B,KDE_Prompt,0.8385974,0.0031767654334943257,0.41323348780306385,0.018642382016756918,0.5938258808419572,0.009607996945720653,5.115304781360889,0.11353637142175596,,,,,,,,
Synthetic,diagonal,Qwen3-8B,MINE_Pair,0.8584151,0.005220207581015259,0.4120029107259442,0.03183987790485901,0.5943365601443267,0.01009629711406923,26.0757370257501,2.7294854924707495,,,,,,,,
Synthetic,diagonal,Qwen3-8B,MINE_Prompt,0.8569675333333333,0.0035833735993861947,0.46406039807646876,0.01630876338579107,0.6371986737766528,0.0068257107449383285,7.802457429763893,3.5339245527783216,,,,,,,,
Synthetic,diagonal,Qwen3-8B,PMI_Pair,0.8581576999999999,0.0054610843072699965,0.37671560421352757,0.012670043981559603,0.6255495696179916,0.012194822571267434,1.9823717272973682,0.29617286325017655,,,,,,,,
Synthetic,diagonal,Qwen3-8B,PMI_Prompt,0.8519982,0.0043288848920170365,0.46147679967768107,0.010179360022223716,0.6586290824448262,0.0077082731918647895,1.7688223875255826,0.20741576018702068,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,Direct_MEEP,0.6257825934617964,0.005891315020940575,0.16792896658278306,0.026765384538386054,0.20042636192903887,0.02140076915788409,5.578376567747983,0.05336989517131416,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Pair,0.8440412333333335,0.009340739118090292,0.26998275066740757,0.10917869303431238,0.46891265091416284,0.05013372370315724,10.543398657969538,1.5620131118324938,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,InfoNCE_Prompt,0.8376123,0.0027172156894104326,0.2568217093065991,0.024441780748782116,0.5982136147789421,0.027905944975463448,2.3995277577800826,0.45600678826504176,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Pair,0.8477919,0.0027100943239017935,0.3918474113890297,0.011691274403380919,0.5155273164852645,0.011255194311963587,19.85247457082423,0.9171410036406329,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,KDE_Prompt,0.840694,0.0032987837026192497,0.38443962258852327,0.021929192610900854,0.5903869017713209,0.00431807704148594,5.027817290323221,0.12934644109432178,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Pair,0.8726927666666666,0.004525008673410944,0.4716457129897191,0.05039478966128117,0.512890924811243,0.015624167000876661,88.53171797371814,13.31946784252653,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,MINE_Prompt,0.8540846333333334,0.0041490252643777035,0.4754839030605951,0.019644333643546345,0.633782408082842,0.016809078004141317,12.4493994730747,2.6474795084797527,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Pair,0.8791935666666666,0.001968741390104671,0.4980372452596658,0.017770689741070888,0.6253512528616972,0.02740827447199015,3.0277408731481166,0.38151358113441847,,,,,,,,
Synthetic,diagonal,meta-llama-Llama-3.2-3B-Instruct-FP16,PMI_Prompt,0.8477214,0.003598755397510577,0.4778923201621622,0.014322870400470587,0.6470590439907283,0.017106162634076133,2.0932654129754056,0.535363792218054,,,,,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Pair,0.5015913000000001,0.0024332337633738146,-0.011556675360218168,0.015036279879248823,-0.015165163404220689,0.018078096220473204,9.786410581510472,10.345409688120117,,,,,,,,
Synthetic,independent,Phi-4-mini-instruct,InfoNCE_Prompt,0.5156506333333334,0.0015526244197773156,0.08612156132387064,0.026176812146704607,0.07930332118413042,0.025984044921851142,5.817139998407876,6.019306092319349,,,,,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Pair,0.5239415000000001,0.010630257587424701,0.08783396764048927,0.022201850185846642,0.10214589746206608,0.02464724661212297,16.90426230903306,0.8810071725632255,,,,,,,,
Synthetic,independent,Phi-4-mini-instruct,KDE_Prompt,0.5159784333333334,0.0036742423814683247,0.025149985526199826,0.021371856046315876,0.013727966356485067,0.010794666421339834,3.3337520854901457,0.1299559558981686,,,,,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Pair,0.5036749666666667,0.002697427306712851,0.00026969246865057915,0.054676579361496475,0.006719142126599286,0.02586008178507799,0.5402468818466104,0.1760418061328973,,,,,,,,
Synthetic,independent,Phi-4-mini-instruct,MINE_Prompt,0.522326,0.005159992973455543,0.12034428136558502,0.01651805702917183,0.09753411323424942,0.014038058127859913,27.307503562861456,52.60922397586265,,,,,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Pair,0.5174429,0.015819921469902715,0.07789019682687454,0.08174275666192005,0.08174007202911744,0.09086274699084913,0.22928981331295484,0.011965713672920814,,,,,,,,
Synthetic,independent,Phi-4-mini-instruct,PMI_Prompt,0.5115493,0.007306159821608625,0.122084597871677,0.02492472768660547,0.11044226057257145,0.009391651127760973,0.25545327610095103,0.0351004326367365,,,,,,,,
Synthetic,independent,Qwen3-0.6B,Direct_MEEP,0.5040928357932984,0.009897321888636457,-0.023005725169960106,0.020357437191540276,-0.008112759946621565,0.012863392265542468,1.2312350008282755,0.010897286421753583,,,,,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Pair,0.5418378333333334,0.011388279611683625,0.1801357002132376,0.04252926335681081,0.19827307559809362,0.057217313222580356,15.48548763998571,4.376240323780678,,,,,,,,
Synthetic,independent,Qwen3-0.6B,InfoNCE_Prompt,0.5133515,0.005186211056734977,0.008019325391014734,0.010955770173518394,0.03395907076072658,0.01708265627533383,23.00669357375166,40.96245336807076,,,,,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Pair,0.5312939,0.008100831893666522,0.14399094942547075,0.02228069217350163,0.1518003465330064,0.013169321847480256,1.8659433955656546,0.026968905483857015,,,,,,,,
Synthetic,independent,Qwen3-0.6B,KDE_Prompt,0.5119453,0.003926093415286499,0.029764075943567635,0.010872558852330513,0.021165947715517032,0.01922566952478222,1.478533222223502,0.007161734102716679,,,,,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Pair,0.5606380666666666,0.011001501979906599,0.3029005302359346,0.029306389007111328,0.2787916789216962,0.03067608056154243,104.0459763527172,26.53857757429131,,,,,,,,
Synthetic,independent,Qwen3-0.6B,MINE_Prompt,0.5232284,0.00863057303813985,0.04046733001817369,0.020333258325392282,0.060989318991986216,0.01288811203081569,11.44750416144158,9.987572514005029,,,,,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Pair,0.5627643,0.010704083137989918,0.31813137595984453,0.029299400757937966,0.309717248215566,0.03784793450122096,5.445772085696061,2.5571485127473284,,,,,,,,
Synthetic,independent,Qwen3-0.6B,PMI_Prompt,0.5076382333333334,0.005834356810928031,0.005822577879524412,0.045511765997117974,0.018035468142677893,0.034111381912409644,0.22809541106221962,0.009309385099283408,,,,,,,,
Synthetic,independent,Qwen3-1.7B,Direct_MEEP,0.5053102803199299,0.006024106132594268,-0.005171944797526554,0.02516485573206118,-0.005508690945413763,0.029321670698995654,1.2232289096391542,0.024929097000137672,,,,,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Pair,0.5412714,0.01218826606857318,0.19376958902701197,0.022974097064370664,0.19080237742172007,0.015713444569504888,3.7494810399545484,2.916906644340843,,,,,,,,
Synthetic,independent,Qwen3-1.7B,InfoNCE_Prompt,0.5108197666666667,0.00539457142077927,0.005187343154885557,0.02214370741745082,0.04503140008316177,0.033119747649358884,7.843608419859619,11.020966456563722,,,,,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Pair,0.5287607999999999,0.008443512081441258,0.09298512091591879,0.032176635351657906,0.10163813926729368,0.023218064333679126,6.020331316860579,0.24899868549098544,,,,,,,,
Synthetic,independent,Qwen3-1.7B,KDE_Prompt,0.5133707000000001,0.009985410484663287,0.027850800582000512,0.023590431892203143,0.0006151156066807634,0.0206353389372744,1.959053201986812,0.03232725326427209,,,,,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Pair,0.5641883333333333,0.007403267617523159,0.34242202465616306,0.034112554101140655,0.3346919405371362,0.04353896284851954,2.2890883361507877,0.6603189640333423,,,,,,,,
Synthetic,independent,Qwen3-1.7B,MINE_Prompt,0.5172001666666667,0.005992660660480175,0.10759667599597482,0.02252847402061609,0.12833747548883412,0.03228394144452091,21.327892030032686,16.6929106345809,,,,,,,,
Synthetic,independent,Qwen3-1.7B,PMI_Pair,0.5737099,0.005383525660393087,0.36549073674148225,0.025454107207024592,0.3667243242033383,0.029800387112490008,0.5907454369279926,0.08760530517285417,,,,,,,,
